game_pk,date,start_time_utc,venue,game_type,away_team,home_team,away_team_id,home_team_id,away_probable,home_probable,away_probable_id,home_probable_id,away_score,home_score,winner,home_won,total_runs,run_differential,double_header,game_number
717290,2023-07-23,2023-07-23T17:35:00Z,Nationals Park,R,SF,WSH,137,120,Scott Alexander,MacKenzie Gore,518397,669022,1,6,WSH,1,7,5,N,1
717291,2023-07-23,2023-07-23T17:40:00Z,Tropicana Field,R,BAL,TB,110,139,Tyler Wells,Taj Bradley,669330,671737,5,3,BAL,0,8,2,N,1
717292,2023-07-23,2023-07-23T17:40:00Z,loanDepot park,R,COL,MIA,115,146,Ty Blach,Jesús Luzardo,621389,666200,2,3,MIA,1,5,1,N,1
717294,2023-07-23,2023-07-23T17:35:00Z,Yankee Stadium,R,KC,NYY,118,147,Jordan Lyles,Luis Severino,543475,622663,5,8,NYY,1,13,3,N,1
717298,2023-07-23,2023-07-23T23:10:00Z,Fenway Park,R,NYM,BOS,121,111,Carlos Carrasco,Brennan Bernardino,471911,657514,1,6,BOS,1,7,5,N,1
717268,2023-07-24,2023-07-25T01:40:00Z,Chase Field,R,STL,AZ,138,109,Adam Wainwright,Ryne Nelson,425794,669194,10,6,STL,0,16,4,N,1
717271,2023-07-24,2023-07-25T02:10:00Z,Dodger Stadium,R,TOR,LAD,141,119,José Berríos,Michael Grove,621244,675627,6,3,TOR,0,9,3,N,1
717273,2023-07-24,2023-07-25T00:10:00Z,American Family Field,R,CIN,MIL,113,158,Graham Ashcraft,Colin Rea,668933,607067,2,3,MIL,1,5,1,N,1
717274,2023-07-24,2023-07-25T00:10:00Z,Minute Maid Park,R,TEX,HOU,140,117,Jon Gray,Brandon Bielak,592351,656232,9,10,HOU,1,19,1,N,1
717275,2023-07-24,2023-07-24T23:40:00Z,Target Field,R,SEA,MIN,136,142,Luis Castillo,Kenta Maeda,622491,628317,3,4,MIN,1,7,1,N,1
717276,2023-07-24,2023-07-25T01:40:00Z,Petco Park,R,PIT,SD,134,135,Quinn Priester,Yu Darvish,682990,506433,8,4,PIT,0,12,4,N,1
717277,2023-07-24,2023-07-24T23:10:00Z,Progressive Field,R,KC,CLE,118,114,Ryan Yarbrough,Logan Allen,642232,671106,5,3,KC,0,8,2,N,1
717280,2023-07-24,2023-07-24T22:40:00Z,Citizens Bank Park,R,BAL,PHI,110,143,Dean Kremer,Cristopher Sánchez,665152,650911,3,2,BAL,0,5,1,N,1
717282,2023-07-24,2023-07-24T23:05:00Z,Nationals Park,R,COL,WSH,115,120,Jake Bird,Patrick Corbin,656234,571578,10,6,COL,0,16,4,N,1
718558,2023-07-24,2023-07-24T17:10:00Z,Comerica Park,R,SF,DET,137,116,Ross Stripling,Tarik Skubal,548389,669373,1,5,DET,1,6,4,N,1
717255,2023-07-25,2023-07-26T00:10:00Z,Minute Maid Park,R,TEX,HOU,140,117,Yerry Rodríguez,J.P. France,666720,641585,3,4,HOU,1,7,1,N,1
717256,2023-07-25,2023-07-26T02:10:00Z,Dodger Stadium,R,TOR,LAD,141,119,Chris Bassitt,Julio Urías,605135,628711,7,8,LAD,1,15,1,N,1
717258,2023-07-25,2023-07-26T01:40:00Z,Petco Park,R,PIT,SD,134,135,Rich Hill,Blake Snell,448179,605483,1,5,SD,1,6,4,N,1
717259,2023-07-25,2023-07-26T01:40:00Z,Chase Field,R,STL,AZ,138,109,Steven Matz,Merrill Kelly,571927,518876,1,3,AZ,1,4,2,N,1
717260,2023-07-25,2023-07-25T23:10:00Z,Progressive Field,R,KC,CLE,118,114,Zack Greinke,Aaron Civale,425844,650644,1,5,CLE,1,6,4,N,1
717261,2023-07-25,2023-07-25T23:10:00Z,Fenway Park,R,ATL,BOS,144,111,Charlie Morton,John Schreiber,450203,670167,1,7,BOS,1,8,6,N,1
717262,2023-07-25,2023-07-26T00:10:00Z,American Family Field,R,CIN,MIL,113,158,Andrew Abbott,Corbin Burnes,671096,669203,4,3,CIN,0,7,1,N,1
717263,2023-07-25,2023-07-26T00:10:00Z,Guaranteed Rate Field,R,CHC,CWS,112,145,Kyle Hendricks,Michael Kopech,543294,656629,7,3,CHC,0,10,4,N,1
717264,2023-07-25,2023-07-25T23:40:00Z,Target Field,R,SEA,MIN,136,142,George Kirby,Pablo López,669923,641154,9,7,SEA,0,16,2,N,1
717265,2023-07-25,2023-07-25T22:40:00Z,Comerica Park,R,LAA,DET,108,116,Griffin Canning,Eduardo Rodriguez,656288,593958,7,6,LAA,0,13,1,N,1
717266,2023-07-25,2023-07-25T23:05:00Z,Yankee Stadium,R,NYM,NYY,121,147,Justin Verlander,Domingo Germán,434378,593334,9,3,NYM,0,12,6,N,1
717267,2023-07-25,2023-07-25T22:40:00Z,Citizens Bank Park,R,BAL,PHI,110,143,Kyle Gibson,Taijuan Walker,502043,592836,3,4,PHI,1,7,1,N,1
717269,2023-07-25,2023-07-25T23:05:00Z,Nationals Park,R,COL,WSH,115,120,Austin Gomber,Trevor Williams,596295,592866,5,6,WSH,1,11,1,N,1
717270,2023-07-25,2023-07-25T22:40:00Z,Tropicana Field,R,MIA,TB,146,139,Edward Cabrera,Tyler Glasnow,665795,607192,1,4,TB,1,5,3,N,1
717272,2023-07-25,2023-07-26T01:45:00Z,Oracle Park,R,OAK,SF,133,137,Tayler Scott,Alex Cobb,605463,502171,1,2,SF,1,3,1,N,1
717239,2023-07-26,2023-07-27T00:10:00Z,Minute Maid Park,R,TEX,HOU,140,117,Andrew Heaney,Framber Valdez,571760,664285,13,5,TEX,0,18,8,N,1
717240,2023-07-26,2023-07-27T00:10:00Z,Guaranteed Rate Field,R,CHC,CWS,112,145,Marcus Stroman,Lance Lynn,573186,458681,10,7,CHC,0,17,3,N,1
717242,2023-07-26,2023-07-26T23:10:00Z,Fenway Park,R,ATL,BOS,144,111,Spencer Strider,Brayan Bello,675911,678394,3,5,BOS,1,8,2,N,1
717244,2023-07-26,2023-07-26T19:40:00Z,Chase Field,R,STL,AZ,138,109,Jack Flaherty,Zac Gallen,656427,668678,11,7,STL,0,18,4,N,1
717245,2023-07-26,2023-07-26T22:05:00Z,Citizens Bank Park,R,BAL,PHI,110,143,Kyle Bradish,Ranger Suarez,680694,624133,4,6,PHI,1,10,2,N,1
717246,2023-07-26,2023-07-26T20:10:00Z,Petco Park,R,PIT,SD,134,135,Johan Oviedo,Seth Lugo,670912,607625,3,2,PIT,0,5,1,N,1
717248,2023-07-26,2023-07-26T23:05:00Z,Yankee Stadium,R,NYM,NYY,121,147,Jose Quintana,Carlos Rodón,500779,607074,1,3,NYY,1,4,2,N,1
717249,2023-07-26,2023-07-26T17:10:00Z,Progressive Field,R,KC,CLE,118,114,Alec Marsh,Gavin Williams,679525,668909,3,8,CLE,1,11,5,N,1
717250,2023-07-26,2023-07-26T17:10:00Z,Target Field,R,SEA,MIN,136,142,Bryce Miller,Joe Ryan,682243,657746,8,7,SEA,0,15,1,N,1
717251,2023-07-26,2023-07-27T01:45:00Z,Oracle Park,R,OAK,SF,133,137,Hogan Harris,Ryan Walker,663687,676254,3,8,SF,1,11,5,N,1
717252,2023-07-26,2023-07-26T16:10:00Z,Tropicana Field,R,MIA,TB,146,139,Sandy Alcantara,Zach Eflin,645261,621107,7,1,MIA,0,8,6,N,1
717253,2023-07-26,2023-07-26T20:10:00Z,Dodger Stadium,R,TOR,LAD,141,119,Yusei Kikuchi,Tony Gonsolin,579328,664062,8,1,TOR,0,9,7,N,1
717254,2023-07-26,2023-07-26T18:10:00Z,American Family Field,R,CIN,MIL,113,158,Ben Lively,Freddy Peralta,594902,642547,0,3,MIL,1,3,3,N,1
717257,2023-07-26,2023-07-26T16:05:00Z,Nationals Park,R,COL,WSH,115,120,Peter Lambert,Jake Irvin,663567,663623,4,5,WSH,1,9,1,N,1
717233,2023-07-27,2023-07-28T00:10:00Z,Guaranteed Rate Field,R,CLE,CWS,114,145,Tanner Bibee,Dylan Cease,676440,656302,6,3,CLE,0,9,3,N,1
717238,2023-07-27,2023-07-27T23:45:00Z,Busch Stadium,R,CHC,STL,112,138,Justin Steele,Miles Mikolas,657006,571945,10,3,CHC,0,13,7,N,1
717241,2023-07-27,2023-07-27T23:10:00Z,Citi Field,R,WSH,NYM,120,121,Josiah Gray,Kodai Senga,680686,673540,1,2,NYM,1,3,1,N,1
717243,2023-07-27,2023-07-27T17:10:00Z,Comerica Park,R,LAA,DET,108,116,Shohei Ohtani,Michael Lorenzen,660271,547179,6,0,LAA,0,6,6,Y,1
717247,2023-07-27,2023-07-27T17:15:00Z,Comerica Park,R,LAA,DET,108,116,Patrick Sandoval,Matt Manning,663776,666159,11,4,LAA,0,15,7,Y,2
717220,2023-07-28,2023-07-29T02:15:00Z,Oracle Park,R,BOS,SF,111,137,Kutter Crawford,Logan Webb,676710,657277,3,2,BOS,0,5,1,N,1
717223,2023-07-28,2023-07-29T01:40:00Z,Chase Field,R,SEA,AZ,136,109,Logan Gilbert,Tommy Henry,669302,674072,5,2,SEA,0,7,3,N,1
717224,2023-07-28,2023-07-29T01:40:00Z,Petco Park,R,TEX,SD,140,135,Dane Dunning,Joe Musgrove,641540,605397,1,7,SD,1,8,6,N,1
717225,2023-07-28,2023-07-29T02:10:00Z,Dodger Stadium,R,CIN,LAD,113,119,Brandon Williamson,Bobby Miller,682227,676272,6,5,CIN,0,11,1,N,1
717226,2023-07-28,2023-07-29T00:15:00Z,Busch Stadium,R,CHC,STL,112,138,Hayden Wesneski,Jordan Montgomery,669713,656756,3,2,CHC,0,5,1,N,1
717227,2023-07-28,2023-07-29T00:40:00Z,Coors Field,R,OAK,COL,133,115,JP Sears,Kyle Freeland,676664,607536,8,5,OAK,0,13,3,N,1
717228,2023-07-28,2023-07-28T23:10:00Z,Guaranteed Rate Field,R,CLE,CWS,114,145,Xzavion Curry,Touki Toussaint,675540,657053,0,3,CWS,1,3,3,N,1
717229,2023-07-28,2023-07-29T00:10:00Z,Minute Maid Park,R,TB,HOU,139,117,Shane McClanahan,Cristian Javier,663556,664299,4,3,TB,0,7,1,N,1
717230,2023-07-28,2023-07-28T23:10:00Z,Citi Field,R,WSH,NYM,120,121,MacKenzie Gore,Max Scherzer,669022,453286,1,5,NYM,1,6,4,N,1
717231,2023-07-28,2023-07-28T23:20:00Z,Truist Park,R,MIL,ATL,158,144,Adrian Houser,Yonny Chirinos,605288,630023,7,10,ATL,1,17,3,N,1
717232,2023-07-28,2023-07-29T00:10:00Z,Kauffman Stadium,R,MIN,KC,142,118,Sonny Gray,Brady Singer,543243,663903,5,8,KC,1,13,3,N,1
717234,2023-07-28,2023-07-28T23:05:00Z,PNC Park,R,PHI,PIT,143,134,Zack Wheeler,Mitch Keller,554430,656605,2,1,PHI,0,3,1,N,1
717235,2023-07-28,2023-07-28T23:07:00Z,Rogers Centre,R,LAA,TOR,108,141,Lucas Giolito,Kevin Gausman,608337,592332,1,4,TOR,1,5,3,N,1
717236,2023-07-28,2023-07-28T22:40:00Z,loanDepot park,R,DET,MIA,116,146,Reese Olson,Braxton Garrett,681857,666129,5,6,MIA,1,11,1,N,1
717237,2023-07-28,2023-07-28T23:05:00Z,Oriole Park at Camden Yards,R,NYY,BAL,147,110,Gerrit Cole,Grayson Rodriguez,543037,680570,0,1,BAL,1,1,1,N,1
717205,2023-07-29,2023-07-30T01:10:00Z,Dodger Stadium,R,CIN,LAD,113,119,Luke Weaver,Emmet Sheehan,596133,686218,2,3,LAD,1,5,1,N,1
717207,2023-07-29,2023-07-29T23:10:00Z,Kauffman Stadium,R,MIN,KC,142,118,Bailey Ober,Jordan Lyles,641927,543475,7,10,KC,1,17,3,N,1
717209,2023-07-29,2023-07-30T00:40:00Z,Petco Park,R,TEX,SD,140,135,Martín Pérez,Yu Darvish,527048,506433,0,4,SD,1,4,4,N,1
717210,2023-07-29,2023-07-30T00:10:00Z,Chase Field,R,SEA,AZ,136,109,Bryan Woo,Brandon Pfaadt,693433,694297,3,4,AZ,1,7,1,N,1
717211,2023-07-29,2023-07-29T23:20:00Z,Truist Park,R,MIL,ATL,158,144,Julio Teheran,Bryce Elder,527054,693821,5,11,ATL,1,16,6,N,1
717212,2023-07-29,2023-07-30T00:10:00Z,Coors Field,R,OAK,COL,133,115,Paul Blackburn,Chris Flexen,621112,623167,11,3,OAK,0,14,8,N,1
717213,2023-07-29,2023-07-29T23:15:00Z,Busch Stadium,R,CHC,STL,112,138,Jameson Taillon,Adam Wainwright,592791,425794,5,1,CHC,0,6,4,N,1
717214,2023-07-29,2023-07-29T23:15:00Z,Minute Maid Park,R,TB,HOU,139,117,Taj Bradley,Hunter Brown,671737,686613,4,17,HOU,1,21,13,N,1
717215,2023-07-29,2023-07-29T23:10:00Z,Citi Field,R,WSH,NYM,120,121,Patrick Corbin,Carlos Carrasco,571578,471911,11,6,WSH,0,17,5,N,1
717216,2023-07-29,2023-07-29T23:05:00Z,PNC Park,R,PHI,PIT,143,134,Aaron Nola,Quinn Priester,605400,682990,6,7,PIT,1,13,1,N,1
717217,2023-07-29,2023-07-29T23:10:00Z,Guaranteed Rate Field,R,CLE,CWS,114,145,Logan Allen,Mike Clevinger,671106,605182,2,7,CWS,1,9,5,N,1
717218,2023-07-29,2023-07-29T20:10:00Z,loanDepot park,R,DET,MIA,116,146,Beau Brieske,Johnny Cueto,689225,456501,5,0,DET,0,5,5,N,1
717219,2023-07-29,2023-07-29T23:15:00Z,Oriole Park at Camden Yards,R,NYY,BAL,147,110,Clarke Schmidt,Tyler Wells,657376,669330,8,3,NYY,0,11,5,N,1
717221,2023-07-29,2023-07-29T23:15:00Z,Oracle Park,R,BOS,SF,111,137,James Paxton,Ryan Walker,572020,676254,2,3,SF,1,5,1,N,1
717222,2023-07-29,2023-07-29T19:07:00Z,Rogers Centre,R,LAA,TOR,108,141,Reid Detmers,Alek Manoah,672282,666201,1,6,TOR,1,7,5,N,1
717191,2023-07-30,2023-07-30T20:10:00Z,Petco Park,R,TEX,SD,140,135,Cody Bradford,Blake Snell,674003,605483,3,5,SD,1,8,2,N,1
717193,2023-07-30,2023-07-30T20:10:00Z,Chase Field,R,SEA,AZ,136,109,Luis Castillo,Merrill Kelly,622491,518876,4,0,SEA,0,4,4,N,1
717194,2023-07-30,2023-07-30T20:10:00Z,Dodger Stadium,R,CIN,LAD,113,119,Graham Ashcraft,Michael Grove,668933,675627,9,0,CIN,0,9,9,N,1
717195,2023-07-30,2023-07-30T18:15:00Z,Busch Stadium,R,CHC,STL,112,138,Kyle Hendricks,Steven Matz,543294,571927,0,3,STL,1,3,3,N,1
717196,2023-07-30,2023-07-30T18:10:00Z,Minute Maid Park,R,TB,HOU,139,117,Zack Littell,Brandon Bielak,641793,656232,8,2,TB,0,10,6,N,1
717197,2023-07-30,2023-07-30T20:05:00Z,Oracle Park,R,BOS,SF,111,137,Brennan Bernardino,Scott Alexander,657514,518397,3,4,SF,1,7,1,N,1
717198,2023-07-30,2023-07-30T18:10:00Z,Kauffman Stadium,R,MIN,KC,142,118,Kenta Maeda,Ryan Yarbrough,628317,642232,1,2,KC,1,3,1,N,1
717199,2023-07-30,2023-07-30T19:10:00Z,Coors Field,R,OAK,COL,133,115,Luis Medina,Ty Blach,665622,621389,0,2,COL,1,2,2,N,1
717200,2023-07-30,2023-07-30T23:10:00Z,Oriole Park at Camden Yards,R,NYY,BAL,147,110,Luis Severino,Dean Kremer,622663,665152,3,9,BAL,1,12,6,N,1
717201,2023-07-30,2023-07-30T16:05:00Z,Rogers Centre,R,LAA,TOR,108,141,Tyler Anderson,José Berríos,542881,621244,3,2,LAA,0,5,1,N,1
717202,2023-07-30,2023-07-30T17:40:00Z,loanDepot park,R,DET,MIA,116,146,Tarik Skubal,Jesús Luzardo,669373,666200,6,8,MIA,1,14,2,N,1
717203,2023-07-30,2023-07-30T17:40:00Z,Citi Field,R,WSH,NYM,120,121,Trevor Williams,Justin Verlander,592866,434378,2,5,NYM,1,7,3,N,1
717204,2023-07-30,2023-07-30T18:10:00Z,Guaranteed Rate Field,R,CLE,CWS,114,145,Aaron Civale,Michael Kopech,650644,656629,5,0,CLE,0,5,5,N,1
717206,2023-07-30,2023-07-30T17:35:00Z,Truist Park,R,MIL,ATL,158,144,Colin Rea,AJ Smith-Shawver,607067,700363,6,8,ATL,1,14,2,N,1
717208,2023-07-30,2023-07-30T17:35:00Z,PNC Park,R,PHI,PIT,143,134,Cristopher Sánchez,Rich Hill,650911,448179,4,6,PIT,1,10,2,N,1
717179,2023-07-31,2023-08-01T00:40:00Z,Coors Field,R,SD,COL,135,115,Seth Lugo,Austin Gomber,607625,596295,3,4,COL,1,7,1,N,1
717181,2023-07-31,2023-08-01T01:40:00Z,T-Mobile Park,R,BOS,SEA,111,136,Nick Pivetta,George Kirby,601713,669923,2,6,SEA,1,8,4,N,1
717184,2023-07-31,2023-08-01T00:10:00Z,Minute Maid Park,R,CLE,HOU,114,117,Noah Syndergaard,J.P. France,592789,641585,3,7,HOU,1,10,4,N,1
717185,2023-07-31,2023-07-31T23:05:00Z,Yankee Stadium,R,TB,NYY,139,147,Tyler Glasnow,Jhony Brito,607192,666745,5,1,TB,0,6,4,N,1
717186,2023-07-31,2023-07-31T23:07:00Z,Rogers Centre,R,BAL,TOR,110,141,Kyle Gibson,Chris Bassitt,502043,605135,4,2,BAL,0,6,2,N,1
717187,2023-07-31,2023-07-31T23:20:00Z,Truist Park,R,LAA,ATL,108,144,Chase Silseth,Charlie Morton,681217,450203,4,1,LAA,0,5,3,N,1
717188,2023-07-31,2023-08-01T00:05:00Z,Wrigley Field,R,CIN,CHC,113,112,Andrew Abbott,Marcus Stroman,671096,573186,6,5,CIN,0,11,1,N,1
717189,2023-07-31,2023-07-31T22:40:00Z,loanDepot park,R,PHI,MIA,143,146,Taijuan Walker,Edward Cabrera,592836,665795,4,2,PHI,0,6,2,N,1
717190,2023-07-31,2023-08-01T01:45:00Z,Oracle Park,R,AZ,SF,109,137,Ryne Nelson,Jakob Junis,669194,596001,4,3,AZ,0,7,1,N,1
717192,2023-07-31,2023-07-31T23:05:00Z,Nationals Park,R,MIL,WSH,158,120,Corbin Burnes,Jake Irvin,669203,663623,3,5,WSH,1,8,2,N,1
717167,2023-08-01,2023-08-02T01:40:00Z,T-Mobile Park,R,BOS,SEA,111,136,Brayan Bello,Bryce Miller,678394,682243,6,4,BOS,0,10,2,N,1
717168,2023-08-01,2023-08-02T00:05:00Z,Globe Life Field,R,CWS,TEX,145,140,Jesse Scholtens,Andrew Heaney,669947,571760,0,2,TEX,1,2,2,N,1
717169,2023-08-01,2023-08-02T00:40:00Z,Coors Field,R,SD,COL,135,115,Pedro Avila,Peter Lambert,658648,663567,8,5,SD,0,13,3,N,1
717170,2023-08-01,2023-08-02T00:10:00Z,Kauffman Stadium,R,NYM,KC,121,118,Jose Quintana,Zack Greinke,500779,425844,6,7,KC,1,13,1,N,1
717171,2023-08-01,2023-08-02T02:10:00Z,Dodger Stadium,R,OAK,LAD,133,119,Ken Waldichuk,Lance Lynn,686610,458681,3,7,LAD,1,10,4,N,1
717172,2023-08-01,2023-08-02T00:10:00Z,Minute Maid Park,R,CLE,HOU,114,117,Gavin Williams,Framber Valdez,668909,664285,0,2,HOU,1,2,2,N,1
717173,2023-08-01,2023-08-02T00:05:00Z,Wrigley Field,R,CIN,CHC,113,112,Ben Lively,Justin Steele,594902,657006,9,20,CHC,1,29,11,N,1
717174,2023-08-01,2023-08-01T23:45:00Z,Busch Stadium,R,MIN,STL,142,138,Pablo López,Miles Mikolas,641154,571945,3,2,MIN,0,5,1,N,1
717175,2023-08-01,2023-08-01T23:05:00Z,Yankee Stadium,R,TB,NYY,139,147,Zach Eflin,Carlos Rodón,621107,607074,5,2,TB,0,7,3,N,1
717176,2023-08-01,2023-08-01T23:20:00Z,Truist Park,R,LAA,ATL,108,144,Patrick Sandoval,Spencer Strider,663776,675911,1,5,ATL,1,6,4,N,1
717177,2023-08-01,2023-08-01T23:07:00Z,Rogers Centre,R,BAL,TOR,110,141,Kyle Bradish,Hyun Jin Ryu,680694,547943,13,3,BAL,0,16,10,N,1
717178,2023-08-01,2023-08-01T23:05:00Z,PNC Park,R,DET,PIT,116,134,Matt Manning,Johan Oviedo,666159,670912,1,4,PIT,1,5,3,N,1
717180,2023-08-01,2023-08-02T01:45:00Z,Oracle Park,R,AZ,SF,109,137,Zac Gallen,Alex Cobb,668678,502171,3,4,SF,1,7,1,N,1
717182,2023-08-01,2023-08-01T22:40:00Z,loanDepot park,R,PHI,MIA,143,146,Ranger Suarez,Sandy Alcantara,624133,645261,3,1,PHI,0,4,2,N,1
717183,2023-08-01,2023-08-01T23:05:00Z,Nationals Park,R,MIL,WSH,158,120,Freddy Peralta,Josiah Gray,642547,680686,6,4,MIL,0,10,2,N,1
717152,2023-08-02,2023-08-03T00:05:00Z,Globe Life Field,R,CWS,TEX,145,140,Dylan Cease,Dane Dunning,656302,641540,1,11,TEX,1,12,10,N,1
717153,2023-08-02,2023-08-03T00:05:00Z,Wrigley Field,R,CIN,CHC,113,112,Brandon Williamson,Drew Smyly,682227,592767,6,16,CHC,1,22,10,N,1
717154,2023-08-02,2023-08-03T02:10:00Z,Dodger Stadium,R,OAK,LAD,133,119,Hogan Harris,Tony Gonsolin,663687,664062,1,10,LAD,1,11,9,N,1
717155,2023-08-02,2023-08-02T23:45:00Z,Busch Stadium,R,MIN,STL,142,138,Joe Ryan,Dakota Hudson,657746,641712,3,7,STL,1,10,4,N,1
717156,2023-08-02,2023-08-03T00:10:00Z,Kauffman Stadium,R,NYM,KC,121,118,Kodai Senga,Cole Ragans,673540,666142,0,4,KC,1,4,4,N,1
717157,2023-08-02,2023-08-02T23:07:00Z,Rogers Centre,R,BAL,TOR,110,141,Grayson Rodriguez,Yusei Kikuchi,680570,579328,1,4,TOR,1,5,3,N,1
717158,2023-08-02,2023-08-02T19:10:00Z,Coors Field,R,SD,COL,135,115,Nick Martinez,Kyle Freeland,607259,607536,11,1,SD,0,12,10,N,1
717159,2023-08-02,2023-08-02T22:40:00Z,loanDepot park,R,PHI,MIA,143,146,Zack Wheeler,Braxton Garrett,554430,666129,8,9,MIA,1,17,1,N,1
717160,2023-08-02,2023-08-02T23:05:00Z,Yankee Stadium,R,TB,NYY,139,147,Shane McClanahan,Gerrit Cole,663556,543037,2,7,NYY,1,9,5,N,1
717161,2023-08-02,2023-08-02T20:10:00Z,T-Mobile Park,R,BOS,SEA,111,136,Kutter Crawford,Logan Gilbert,676710,669302,3,6,SEA,1,9,3,N,1
717162,2023-08-02,2023-08-02T17:05:00Z,Nationals Park,R,MIL,WSH,158,120,Wade Miley,MacKenzie Gore,489119,669022,2,3,WSH,1,5,1,N,1
717163,2023-08-02,2023-08-02T18:10:00Z,Minute Maid Park,R,CLE,HOU,114,117,Tanner Bibee,Ronel Blanco,676440,669854,2,3,HOU,1,5,1,N,1
717164,2023-08-02,2023-08-03T01:45:00Z,Oracle Park,R,AZ,SF,109,137,Slade Cecconi,Logan Webb,677944,657277,2,4,SF,1,6,2,N,1
717165,2023-08-02,2023-08-02T16:20:00Z,Truist Park,R,LAA,ATL,108,144,Lucas Giolito,Yonny Chirinos,608337,630023,5,12,ATL,1,17,7,N,1
717166,2023-08-02,2023-08-02T16:35:00Z,PNC Park,R,DET,PIT,116,134,Eduardo Rodriguez,Osvaldo Bido,593958,674370,6,3,DET,0,9,3,N,1
717137,2023-08-03,2023-08-04T02:10:00Z,Dodger Stadium,R,OAK,LAD,133,119,JP Sears,Julio Urías,676664,628711,2,8,LAD,1,10,6,N,1
717142,2023-08-03,2023-08-03T23:15:00Z,Yankee Stadium,R,HOU,NYY,117,147,Cristian Javier,Clarke Schmidt,664299,657376,3,4,NYY,1,7,1,N,1
717143,2023-08-03,2023-08-03T23:15:00Z,American Family Field,R,PIT,MIL,134,158,Mitch Keller,Adrian Houser,656605,605288,1,14,MIL,1,15,13,N,1
717144,2023-08-03,2023-08-04T01:38:00Z,Angel Stadium,R,SEA,LAA,136,108,Bryan Woo,Shohei Ohtani,693433,660271,5,3,SEA,0,8,2,N,1
717145,2023-08-03,2023-08-03T23:45:00Z,Busch Stadium,R,MIN,STL,142,138,Sonny Gray,Matthew Liberatore,543243,669461,5,3,MIN,0,8,2,N,1
717146,2023-08-03,2023-08-04T00:05:00Z,Wrigley Field,R,CIN,CHC,113,112,Luke Weaver,Jameson Taillon,596133,592791,3,5,CHC,1,8,2,N,1
717147,2023-08-03,2023-08-03T16:10:00Z,loanDepot park,R,PHI,MIA,143,146,Michael Lorenzen,Johnny Cueto,547179,456501,4,2,PHI,0,6,2,N,1
717148,2023-08-03,2023-08-03T18:10:00Z,Kauffman Stadium,R,NYM,KC,121,118,Carlos Carrasco,Brady Singer,471911,663903,2,9,KC,1,11,7,N,1
717149,2023-08-03,2023-08-03T18:05:00Z,Globe Life Field,R,CWS,TEX,145,140,Touki Toussaint,Max Scherzer,657053,453286,3,5,TEX,1,8,2,N,1
717150,2023-08-03,2023-08-03T19:07:00Z,Rogers Centre,R,BAL,TOR,110,141,Jack Flaherty,Kevin Gausman,656427,592332,6,1,BAL,0,7,5,N,1
717151,2023-08-03,2023-08-03T19:45:00Z,Oracle Park,R,AZ,SF,109,137,Brandon Pfaadt,Scott Alexander,694297,518397,0,1,SF,1,1,1,N,1
717127,2023-08-04,2023-08-05T00:15:00Z,Busch Stadium,R,COL,STL,115,138,Chris Flexen,Adam Wainwright,623167,425794,9,4,COL,0,13,5,N,1
717128,2023-08-04,2023-08-05T00:10:00Z,Target Field,R,AZ,MIN,109,142,Merrill Kelly,Bailey Ober,518876,641927,2,3,MIN,1,5,1,N,1
717129,2023-08-04,2023-08-05T01:40:00Z,Petco Park,R,LAD,SD,119,135,Bobby Miller,Yu Darvish,676272,506433,10,5,LAD,0,15,5,N,1
717130,2023-08-04,2023-08-05T01:38:00Z,Angel Stadium,R,SEA,LAA,136,108,Luis Castillo,Reid Detmers,622491,672282,9,7,SEA,0,16,2,N,1
717131,2023-08-04,2023-08-05T00:10:00Z,American Family Field,R,PIT,MIL,134,158,Quinn Priester,Colin Rea,682990,607067,8,4,PIT,0,12,4,N,1
717132,2023-08-04,2023-08-04T23:10:00Z,Progressive Field,R,CWS,CLE,145,114,Mike Clevinger,Logan Allen,605182,671106,2,4,CLE,1,6,2,N,1
717133,2023-08-04,2023-08-05T00:05:00Z,Globe Life Field,R,MIA,TEX,146,140,Jesús Luzardo,Jordan Montgomery,666200,656756,2,6,TEX,1,8,4,N,1
717134,2023-08-04,2023-08-04T23:05:00Z,Oriole Park at Camden Yards,R,NYM,BAL,121,110,David Peterson,Dean Kremer,656849,665152,3,10,BAL,1,13,7,N,1
717135,2023-08-04,2023-08-04T22:40:00Z,Comerica Park,R,TB,DET,139,116,Zack Littell,Reese Olson,641793,681857,8,0,TB,0,8,8,N,1
717136,2023-08-04,2023-08-04T23:10:00Z,Fenway Park,R,TOR,BOS,141,111,Alek Manoah,James Paxton,666201,572020,7,3,TOR,0,10,4,N,1
717138,2023-08-04,2023-08-04T23:05:00Z,Yankee Stadium,R,HOU,NYY,117,147,Hunter Brown,Luis Severino,686613,622663,7,3,HOU,0,10,4,N,1
717139,2023-08-04,2023-08-04T22:40:00Z,Great American Ball Park,R,WSH,CIN,120,113,Patrick Corbin,Graham Ashcraft,571578,668933,6,3,WSH,0,9,3,N,1
717140,2023-08-04,2023-08-04T23:05:00Z,Citizens Bank Park,R,KC,PHI,118,143,Jordan Lyles,Aaron Nola,543475,605400,7,5,KC,0,12,2,N,1
717141,2023-08-04,2023-08-04T18:20:00Z,Wrigley Field,R,ATL,CHC,144,112,Max Fried,Kyle Hendricks,608331,543294,8,0,ATL,0,8,8,N,1
